PL,MRP element data,Date,Need Dt,PO Message,Days of reschedule,  Material,Material description,Quantity,Qty to Cancel,MOQ,FCST Ref
EMS02Q20000898HWA0002K,9660001537/00500,1/25/2023,1/24/2023,Reschedule in,-1,08010466-002,"Non-Solid THT Aluminium Capacitor,100V,2",2500,0,500,202302
EMS02Q20000898HWA0002K,9660001537/00480,1/25/2023,1/24/2023,Reschedule in,-1,08010430-001,"Non-Solid THT Aluminium Capacitor,16V,10",2400,0,600,202302
EMS02Q20000898HWA0003K,9660001537/00720,1/20/2023,1/24/2023,Reschedule out,4,8070962,SMD Ceramic Capacitor 25V 1000nF +/-10%,16000,0,4000,202302
EMS02Q20000898HWA0003K,9660001537/00710,1/20/2023,1/24/2023,Reschedule out,4,8070819,SMD Ceramic Capacitor 6.3V 4700nF +/-20%,70000,0,10000,202302
EMS02Q20000898HWA0003K,9660001537/00750,1/20/2023,1/24/2023,Reschedule out,4,08071476-001,"High-Q RF MLCC,50V,0.001nF,+/-0.1pF,NP0,",2000,0,1000,202302
EMS02Q20000898HWA0003K,9660001537/00740,1/20/2023,1/24/2023,Reschedule out,4,08071219-001,"Low Voltage  Capacity MLCC(100V,1uf),10V",15000,0,15000,202302
EMS02Q20000898HWA0003K,9660001537/00730,1/20/2023,1/24/2023,Reschedule out,4,08071012-001,"Low Voltage  Capacity MLCC(100V,1uf),50V",20000,0,10000,202302
EMS02Q20000898HWA0003K,9660001537/00800,1/20/2023,1/24/2023,Reschedule out,4,08071918-002,Low VoltageANDCapacity MLCC(LESSTHAN=100,45000,0,15000,202302
EMS02Q20000901HWA0010K,9660001540/00760,2/2/2023,2/14/2023,Reschedule out,12,8070962,SMD Ceramic Capacitor 25V 1000nF +/-10%,124000,0,4000,202303
EMS02Q20000901HWA0010K,9660001540/00750,2/2/2023,2/14/2023,Reschedule out,12,8070819,SMD Ceramic Capacitor 6.3V 4700nF +/-20%,730000,0,10000,202303
EMS02Q20000901HWA0010K,9660001540/00730,2/2/2023,2/14/2023,Reschedule out,12,8070752,Chip Multilayer Ceramic Capacitor 6.3V 0,105000,0,15000,202303
EMS02Q20000901HWA0010K,9660001540/00710,2/2/2023,2/14/2023,Reschedule out,12,08070718-001,"SMD Ceramic Capacitor,25V,0.33nF,+/-10%,",45000,0,15000,202303
EMS02Q20000901HWA0010K,9660001540/00720,2/2/2023,2/14/2023,Reschedule out,12,08070746-001,"Low Voltage  Capacity MLCC(100V,1uf),25V",60000,0,15000,202303
EMS02Q20000901HWA0010K,9660001540/00790,2/2/2023,2/14/2023,Reschedule out,12,08071476-001,"High-Q RF MLCC,50V,0.001nF,+/-0.1pF,NP0,",25000,0,1000,202303
EMS02Q20000901HWA0010K,9660001540/00780,2/2/2023,2/14/2023,Reschedule out,12,08071219-001,"Low Voltage  Capacity MLCC(100V,1uf),10V",150000,0,15000,202303
EMS02Q20000901HWA0010K,9660001540/00770,2/2/2023,2/14/2023,Reschedule out,12,08071012-001,"Low Voltage  Capacity MLCC(100V,1uf),50V",170000,0,10000,202303
EMS02Q20000901HWA0010K,9660001540/00740,2/2/2023,2/14/2023,Reschedule out,12,08070786-003,Low VoltageANDCapacity MLCC(LESSTHAN=100,30000,0,10000,202303
EMS02Q20000898HWA0001K,9660001537/01420,2/26/2023,3/17/2023,Reschedule out,19,90170153,Adhesivepaper-thermalprintingwhite 10x6m,20000,0,10000,202304
EMS02Q20000899HWA0005K,9660001538/01150,1/20/2023,1/24/2023,Reschedule out,4,34130221,"Optical Transceiver Device,1310nm(Tx)/14",30000,0,10,202302
EMS02Q20000899HWA0005K,9660001538/01160,1/20/2023,1/24/2023,Reschedule out,4,39111097-001,Switching Regulators buck Single Phase,60000,0,10,202302
EMS02Q20000899HWA0005K,9660001538/01120,1/20/2023,2/14/2023,Reschedule out,25,15060150-002,"MOSFET,P Channel,-12V,-2.4A,112mohm,-8V,",16900,0,100,202303
EMS02Q20000899HWA0005K,9660001538/01130,1/20/2023,1/24/2023,Reschedule out,4,15060445,MOSFET NMOS 20V 7.9A 0.05ohm 8V DFN2020-,30000,0,1000,202302
EMS02Q20000899HWA0005K,9660001538/01110,1/20/2023,1/24/2023,Reschedule out,4,15050287-006,Audion PNP 140V 4000mA 650mW 60mV,24500,0,100,202302
EMS02Q20000899HWA0005K,9660001538/01140,1/20/2023,1/24/2023,Reschedule out,4,21170481,"Conductor,DKBA8.055.5199,Pillar-Conflux",30000,0,20000,202302
EMS02Q20000899HWA0005K,9660001538/01180,1/20/2023,1/24/2023,Reschedule out,4,39140539,"SLIC,3.3V,-115V,VQFN48",22130,0,10,202302
EMS02Q20000899HWA0005K,9660001538/01170,1/20/2023,1/24/2023,Reschedule out,4,39111119-001,"Switching Regulators,Buck,Single Phase,3",49400,0,10,202302
EMS02Q20000899HWA0005K,9660001538/01200,1/20/2023,1/24/2023,Reschedule out,4,39210660,Terminal Connectivity WIFI 2.4G 5G-802.1,19760,0,10,202302
EMS02Q20000899HWA0005K,9660001538/01260,1/20/2023,1/24/2023,Reschedule out,4,39160139,LASER DRIVER QFN28 3.3v 100Mbps-3.125Gb,14864,0,10,202302
EMS02Q20000900HWA0006K,9660001539/01210,1/20/2023,1/24/2023,Reschedule out,4,39160139,LASER DRIVER QFN28 3.3v 100Mbps-3.125Gb,30000,0,10,202302
EMS02Q20000900HWA0006K,9660001539/01260,1/20/2023,2/14/2023,Reschedule out,25,47150981,"RF Multi-functional Component,802.11ac 5",60000,0,10,202303
EMS02Q20000900HWA0006K,9660001539/01240,1/20/2023,1/24/2023,Reschedule out,4,40020486-003,"DDR3 DRAM,2Gbit,800MHz,16bit,1.5V,FBGA96",30000,0,10,202302
EMS02Q20000900HWA0006K,9660001539/01270,1/20/2023,1/24/2023,Reschedule out,4,90170153,Adhesivepaper-thermalprintingwhite 10x6m,20000,0,10000,202302
EMS02Q20000900HWA0006K,9660001539/01220,1/20/2023,1/24/2023,Reschedule out,4,39210660,Terminal Connectivity WIFI 2.4G 5G-802.1,30000,0,10,202302
EMS02Q20000900HWA0006K,9660001539/01230,1/20/2023,1/24/2023,Reschedule out,4,39210661,"Terminal Connectivity,WIFI 5G-802.11a/n/",30000,0,10,202302
EMS02Q20000897HWA0008K,9660001536/00960,1/20/2023,1/24/2023,Reschedule out,4,47150981,"RF Multi-functional Component,802.11ac 5",16000,0,10,202302
EMS02Q20000897HWA0008K,9660001536/00950,1/20/2023,1/24/2023,Reschedule out,4,43160026,ASOC GPON/EPON SPI NAND FLASH DDR3,3640,0,10,202302
EMS02Q20000898HWA0013K,9660001537/00690,1/19/2023,1/24/2023,Reschedule out,5,08070702-001,"High Capacity MLCC(1uf),16V,2200nF,+/-10",10000,0,2000,202302
EMS02Q20000898HWA0013K,9660001537/00680,1/19/2023,1/24/2023,Reschedule out,5,08070696-001,"Low Voltage  Capacity MLCC(100V,1uf),25V",15000,0,15000,202302
EMS02Q20000898HWA0013K,9660001537/00660,1/19/2023,1/24/2023,Reschedule out,5,8070693,"High Capacity MLCC(1uf),6.3V,10000nF,+/-",3000,0,3000,202301
EMS02Q20000898HWA0013K,9660001537/00650,1/19/2023,1/24/2023,Reschedule out,5,08070675-001,"Low VoltageANDCapacity MLCC(less=100V,le",12000,0,3000,202302
EMS02Q20000898HWA0013K,9660001537/00640,1/19/2023,1/24/2023,Reschedule out,5,08070667-002,"High Capacity MLCC(1uf),6.3V,2200nF,+/-2",20000,0,10000,202302
EMS02Q20000898HWA0013K,9660001537/00630,1/19/2023,1/24/2023,Reschedule out,5,08070627-002,"Low VoltageANDCapacity MLCC(less=100V,le",4000,0,4000,202302
EMS02Q20000898HWA0013K,9660001537/00620,1/19/2023,1/24/2023,Reschedule out,5,08070625-001,Low VoltageANDCapacity MLCC(less than=10,5000,0,5000,202302
EMS02Q20000898HWA0013K,9660001537/00610,1/19/2023,1/24/2023,Reschedule out,5,08070614-002,"Low VoltageANDCapacity MLCC(less=100V,le",250000,0,10000,202302
EMS02Q20000898HWA0013K,9660001537/00670,1/19/2023,1/24/2023,Reschedule out,5,08070693-001,"High Capacity MLCC(more=1uf),6.3V,10000n",66000,0,3000,202302
EMS02Q20000898HWA0013K,9660001537/01440,1/19/2023,1/24/2023,Reschedule out,5,08070614-002,"Low VoltageANDCapacity MLCC(less=100V,le",30000,0,10000,202302
EMS02Q20000898HWA0007K,9660001537/00380,1/25/2023,1/24/2023,Reschedule in,-1,07091782-001,"Chip Thick Film Resistor,0.0625W,240ohm,",5000,0,1000,202302
EMS02Q20000898HWA0007K,9660001537/00370,1/25/2023,1/24/2023,Reschedule in,-1,07091770-001,"ChipThickFilmResistor,0.0625W,51ohm",3000,0,1000,202302
EMS02Q20000898HWA0007K,9660001537/00350,1/25/2023,1/24/2023,Reschedule in,-1,07091740-002,"Chip Thick Film Resistor,0.0625W,750ohm,",2000,0,2000,202302
EMS02Q20000898HWA0007K,9660001537/00340,1/25/2023,1/24/2023,Reschedule in,-1,07091737-001,"ChipThickFilmResistor,0.1W,200ohm,+/""",20000,0,5000,202302
EMS02Q20000898HWA0007K,9660001537/00330,1/25/2023,1/24/2023,Reschedule in,-1,07091734-001,"Chip Thick Film Resistor,0.0625W,1000ohm",66000,0,1000,202302
EMS02Q20000898HWA0007K,9660001537/00320,1/25/2023,1/24/2023,Reschedule in,-1,07091731-001,"Chip Thick Film Resistor,0.1W,150ohm,+/-",2500,0,100,202302
EMS02Q20000898HWA0007K,9660001537/00400,1/25/2023,1/24/2023,Reschedule in,-1,07091869-001,"Chip Thick Film Resistor,0.0625W,5.1ohm,",2000,0,2000,202302
EMS02Q20000898HWA0007K,9660001537/00310,1/25/2023,1/24/2023,Reschedule in,-1,07091724-001,"Chip Thick Film Resistor,0.0625W,100ohm,",30000,0,1000,202302
EMS02Q20000898HWA0007K,9660001537/00360,1/25/2023,1/24/2023,Reschedule in,-1,07091747-001,"Chip Thick Film Resistor,0.0625W,510ohm,",5000,0,1000,202302
EMS02Q20000898HWA0007K,9660001537/01470,1/25/2023,1/24/2023,Reschedule in,-1,07091724-001,"Chip Thick Film Resistor,0.0625W,100ohm,",6000,0,1000,202302
EMS02Q20000900HWA0008K,9660001539/00390,1/25/2023,1/24/2023,Reschedule in,-1,07091782-001,"Chip Thick Film Resistor,0.0625W,240ohm,",60000,0,1000,202302
EMS02Q20000900HWA0008K,9660001539/00380,1/25/2023,1/24/2023,Reschedule in,-1,07091770-001,"ChipThickFilmResistor,0.0625W,51ohm",30000,0,1000,202302
EMS02Q20000900HWA0008K,9660001539/00360,1/25/2023,1/24/2023,Reschedule in,-1,07091740-002,"Chip Thick Film Resistor,0.0625W,750ohm,",30000,0,2000,202302
EMS02Q20000900HWA0008K,9660001539/00350,1/25/2023,1/24/2023,Reschedule in,-1,07091737-001,"ChipThickFilmResistor,0.1W,200ohm,+/""",195000,0,5000,202302
EMS02Q20000900HWA0008K,9660001539/00340,1/25/2023,1/24/2023,Reschedule in,-1,07091734-001,"Chip Thick Film Resistor,0.0625W,1000ohm",810000,0,1000,202302
EMS02Q20000900HWA0008K,9660001539/00330,1/25/2023,1/24/2023,Reschedule in,-1,07091731-001,"Chip Thick Film Resistor,0.1W,150ohm,+/-",30000,0,100,202302
EMS02Q20000900HWA0008K,9660001539/00400,1/25/2023,1/24/2023,Reschedule in,-1,07091805-001,"Chip Thick Film Resistor,0.1W,7680ohm,+/",10000,0,5000,202302
EMS02Q20000900HWA0008K,9660001539/00320,1/25/2023,1/24/2023,Reschedule in,-1,07091724-001,"Chip Thick Film Resistor,0.0625W,100ohm,",410000,0,1000,202302
EMS02Q20000900HWA0008K,9660001539/00310,1/25/2023,1/24/2023,Reschedule in,-1,07091706-001,"Chip Thick Film Resistor,0.0625W,10000oh",330000,0,1000,202302
EMS02Q20000900HWA0008K,9660001539/00370,1/25/2023,1/24/2023,Reschedule in,-1,07091747-001,"Chip Thick Film Resistor,0.0625W,510ohm,",60000,0,1000,202302
EMS02Q20000900HWA0008K,9660001539/01390,1/25/2023,1/24/2023,Reschedule in,-1,07091724-001,"Chip Thick Film Resistor,0.0625W,100ohm,",40000,0,1000,202302
EMS02Q20000900HWA0008K,9660001539/01400,1/25/2023,1/24/2023,Reschedule in,-1,07091737-001,"ChipThickFilmResistor,0.1W,200ohm,+/""",15000,0,5000,202302
EMS02Q20000900HWA0008K,9660001539/01410,1/25/2023,1/24/2023,Reschedule in,-1,07091805-001,"Chip Thick Film Resistor,0.1W,7680ohm,+/",20000,0,5000,202302
EMS02Q20000901HWA0001K,9660001540/00390,2/1/2023,1/24/2023,Reschedule in,-8,07091782-001,"Chip Thick Film Resistor,0.0625W,240ohm,",50000,0,1000,202302
EMS02Q20000901HWA0001K,9660001540/00380,2/1/2023,1/24/2023,Reschedule in,-8,07091770-001,"ChipThickFilmResistor,0.0625W,51ohm",25000,0,1000,202302
EMS02Q20000901HWA0001K,9660001540/00360,2/1/2023,1/24/2023,Reschedule in,-8,07091740-002,"Chip Thick Film Resistor,0.0625W,750ohm,",26000,0,2000,202302
EMS02Q20000901HWA0001K,9660001540/00350,2/1/2023,1/24/2023,Reschedule in,-8,07091737-001,"ChipThickFilmResistor,0.1W,200ohm,+/""",175000,0,5000,202302
EMS02Q20000901HWA0001K,9660001540/00340,2/1/2023,1/24/2023,Reschedule in,-8,07091734-001,"Chip Thick Film Resistor,0.0625W,1000ohm",675000,0,1000,202302
EMS02Q20000901HWA0001K,9660001540/00330,2/1/2023,1/24/2023,Reschedule in,-8,07091731-001,"Chip Thick Film Resistor,0.1W,150ohm,+/-",25000,0,100,202302
EMS02Q20000901HWA0001K,9660001540/00400,2/1/2023,1/24/2023,Reschedule in,-8,07091805-001,"Chip Thick Film Resistor,0.1W,7680ohm,+/",20000,0,5000,202302
EMS02Q20000901HWA0001K,9660001540/00320,2/1/2023,1/24/2023,Reschedule in,-8,07091724-001,"Chip Thick Film Resistor,0.0625W,100ohm,",375000,0,1000,202302
EMS02Q20000901HWA0001K,9660001540/00310,2/1/2023,1/24/2023,Reschedule in,-8,07091706-001,"Chip Thick Film Resistor,0.0625W,10000oh",275000,0,1000,202302
EMS02Q20000901HWA0001K,9660001540/00370,2/1/2023,1/24/2023,Reschedule in,-8,07091747-001,"Chip Thick Film Resistor,0.0625W,510ohm,",50000,0,1000,202302
EMS02Q20000901HWA0001K,9660001540/01340,2/1/2023,1/24/2023,Reschedule in,-8,07091805-001,"Chip Thick Film Resistor,0.1W,7680ohm,+/",5000,0,5000,202302
EMS02Q20000900HWA0003K,9660001539/00460,1/20/2023,1/24/2023,Reschedule out,4,07092392-001,"Chip Thick Film Resistor,0.0625W,20ohm,+",30000,0,1000,202302
EMS02Q20000900HWA0003K,9660001539/00450,1/20/2023,1/24/2023,Reschedule out,4,07092387-001,"Chip Thick Film Resistor,0.25W,18ohm,+/-",30000,0,5000,202302
EMS02Q20000900HWA0003K,9660001539/00440,1/20/2023,1/24/2023,Reschedule out,4,07092380-001,"Chip Thick Film Resistor,0.0625W,49.9ohm",300000,0,10000,202302
EMS02Q20000900HWA0003K,9660001539/00430,1/20/2023,1/24/2023,Reschedule out,4,07092378-001,"Chip Thick Film Resistor,0.25W,36ohm,+/-",60000,0,5000,202302
EMS02Q20000900HWA0003K,9660001539/00420,1/20/2023,1/24/2023,Reschedule out,4,07092104-001,"ChipThickFilmResistor,0.25W,0.1ohm,+""",30000,0,5000,202302
EMS02Q20000900HWA0003K,9660001539/00410,1/20/2023,1/24/2023,Reschedule out,4,07091869-001,"Chip Thick Film Resistor,0.0625W,5.1ohm,",30000,0,2000,202302
EMS02Q20000900HWA0003K,9660001539/00470,1/20/2023,1/24/2023,Reschedule out,4,07092458-001,"Chip Thick Film Resistor,0.05W,3300ohm,+",44972,0,10000,202302
EMS02Q20000900HWA0003K,9660001539/00490,1/20/2023,1/24/2023,Reschedule out,4,07092657-001,"Chip Thick Film Resistor,0.05W,33ohm,+/-",900000,0,10000,202302
EMS02Q20000900HWA0003K,9660001539/00480,1/20/2023,1/24/2023,Reschedule out,4,07092568-001,"Chip Thick Film Resistor,0.05W,4700ohm,+",30000,0,10000,202302
EMS02Q20000900HWA0003K,9660001539/00500,1/20/2023,1/24/2023,Reschedule out,4,08010430-001,"Non-Solid THT Aluminium Capacitor,16V,10",30000,0,600,202302
EMS02Q20000900HWA0003K,9660001539/01310,1/20/2023,1/24/2023,Reschedule out,4,07092458-001,"Chip Thick Film Resistor,0.05W,3300ohm,+",15028,0,10000,202302
EMS02Q20000901HWA0003K,9660001540/00460,2/7/2023,1/24/2023,Reschedule in,-14,07092392-001,"Chip Thick Film Resistor,0.0625W,20ohm,+",10000,0,1000,202302
EMS02Q20000901HWA0003K,9660001540/00450,2/7/2023,1/24/2023,Reschedule in,-14,07092387-001,"Chip Thick Film Resistor,0.25W,18ohm,+/-",15813,0,5000,202302
EMS02Q20000901HWA0003K,9660001540/00440,2/7/2023,2/14/2023,Reschedule out,7,07092380-001,"Chip Thick Film Resistor,0.0625W,49.9ohm",250000,0,10000,202303
EMS02Q20000901HWA0003K,9660001540/00430,2/7/2023,2/14/2023,Reschedule out,7,07092378-001,"Chip Thick Film Resistor,0.25W,36ohm,+/-",50000,0,5000,202303
EMS02Q20000901HWA0003K,9660001540/00420,2/7/2023,1/24/2023,Reschedule in,-14,07092104-001,"ChipThickFilmResistor,0.25W,0.1ohm,+""",25000,0,5000,202302
EMS02Q20000901HWA0003K,9660001540/00410,2/7/2023,1/24/2023,Reschedule in,-14,07091869-001,"Chip Thick Film Resistor,0.0625W,5.1ohm,",24000,0,2000,202302
EMS02Q20000901HWA0003K,9660001540/00470,2/7/2023,1/24/2023,Reschedule in,-14,07092458-001,"Chip Thick Film Resistor,0.05W,3300ohm,+",50000,0,10000,202302
EMS02Q20000901HWA0003K,9660001540/00490,2/7/2023,1/24/2023,Reschedule in,-14,07092657-001,"Chip Thick Film Resistor,0.05W,33ohm,+/-",750000,0,10000,202302
EMS02Q20000901HWA0003K,9660001540/00480,2/7/2023,1/24/2023,Reschedule in,-14,07092568-001,"Chip Thick Film Resistor,0.05W,4700ohm,+",30000,0,10000,202302
EMS02Q20000901HWA0003K,9660001540/00500,2/7/2023,1/24/2023,Reschedule in,-14,08010430-001,"Non-Solid THT Aluminium Capacitor,16V,10",25200,0,600,202302
EMS02Q20000901HWA0003K,9660001540/01360,2/7/2023,1/24/2023,Reschedule in,-14,07092387-001,"Chip Thick Film Resistor,0.25W,18ohm,+/-",9187,0,5000,202302
EMS02Q20000901HWA0003K,9660001540/01370,2/7/2023,1/24/2023,Reschedule in,-14,07092392-001,"Chip Thick Film Resistor,0.0625W,20ohm,+",15000,0,1000,202302
EMS02Q20000898HWA0009K,9660001537/00250,1/25/2023,1/24/2023,Reschedule in,-1,07091631-001,"ChipThickFilmResistor,0.1W,40200ohm,",5000,0,1000,202302
EMS02Q20000898HWA0009K,9660001537/00240,1/25/2023,1/24/2023,Reschedule in,-1,07091611-001,"Chip Thick Film Resistor,0.0625W,51000oh",10000,0,10000,202302
EMS02Q20000898HWA0009K,9660001537/00230,1/25/2023,1/24/2023,Reschedule in,-1,07091594-001,"Chip Thick Film Resistor,0.0625W,75000oh",2000,0,2000,202302
EMS02Q20000898HWA0009K,9660001537/00220,1/25/2023,1/24/2023,Reschedule in,-1,07091579-001,"Chip Thick Film Resistor,0.1W,120000ohm,",5000,0,5000,202302
EMS02Q20000898HWA0009K,9660001537/00210,1/25/2023,1/24/2023,Reschedule in,-1,07091578-001,"Chip Thick Film Resistor,0.0625W,33ohm,+",19000,0,1000,202302
EMS02Q20000898HWA0009K,9660001537/00260,1/25/2023,1/24/2023,Reschedule in,-1,07091646-001,"Chip Thick Film Resistor,0.0625W,4700ohm",37000,0,1000,202302
EMS02Q20000898HWA0009K,9660001537/00300,1/25/2023,1/24/2023,Reschedule in,-1,07091706-001,"Chip Thick Film Resistor,0.0625W,10000oh",20000,0,1000,202302
EMS02Q20000898HWA0009K,9660001537/00290,1/25/2023,1/24/2023,Reschedule in,-1,07091698-001,"Chip Thick Film Resistor,0.0625W,7500ohm",2000,0,1000,202302
EMS02Q20000898HWA0009K,9660001537/00280,1/25/2023,1/24/2023,Reschedule in,-1,07091676-001,"ChipThickFilmResistor,0.0625W,24000o",2000,0,2000,202302
EMS02Q20000898HWA0009K,9660001537/00270,1/25/2023,1/24/2023,Reschedule in,-1,07091667-001,"Chip Thick Film Resistor,0.0625W,30000oh",10000,0,10000,202302
EMS02Q20000898HWA0009K,9660001537/01460,1/25/2023,1/24/2023,Reschedule in,-1,07091706-001,"Chip Thick Film Resistor,0.0625W,10000oh",6000,0,1000,202302
EMS02Q20000900HWA0007K,9660001539/00240,1/25/2023,1/24/2023,Reschedule in,-1,07091631-001,"ChipThickFilmResistor,0.1W,40200ohm,",60000,0,1000,202302
EMS02Q20000900HWA0007K,9660001539/00230,1/25/2023,1/24/2023,Reschedule in,-1,07091611-001,"Chip Thick Film Resistor,0.0625W,51000oh",90000,0,10000,202302
EMS02Q20000900HWA0007K,9660001539/00220,1/25/2023,1/24/2023,Reschedule in,-1,07091594-001,"Chip Thick Film Resistor,0.0625W,75000oh",30000,0,2000,202302
EMS02Q20000900HWA0007K,9660001539/00210,1/25/2023,1/24/2023,Reschedule in,-1,07091579-001,"Chip Thick Film Resistor,0.1W,120000ohm,",60000,0,5000,202302
EMS02Q20000900HWA0007K,9660001539/00250,1/25/2023,1/24/2023,Reschedule in,-1,07091646-001,"Chip Thick Film Resistor,0.0625W,4700ohm",450000,0,1000,202302
EMS02Q20000900HWA0007K,9660001539/00300,1/25/2023,1/24/2023,Reschedule in,-1,07091698-001,"Chip Thick Film Resistor,0.0625W,7500ohm",30000,0,1000,202302
EMS02Q20000900HWA0007K,9660001539/00290,1/25/2023,1/24/2023,Reschedule in,-1,07091676-001,"ChipThickFilmResistor,0.0625W,24000o",30000,0,2000,202302
EMS02Q20000900HWA0007K,9660001539/00280,1/25/2023,1/24/2023,Reschedule in,-1,07091675-001,"ChipThickFilmResistor,0.0625W,5110oh",30000,0,10000,202302
EMS02Q20000900HWA0007K,9660001539/00270,1/25/2023,1/24/2023,Reschedule in,-1,07091667-001,"Chip Thick Film Resistor,0.0625W,30000oh",60000,0,10000,202302
EMS02Q20000900HWA0007K,9660001539/00260,1/25/2023,1/24/2023,Reschedule in,-1,07091653-001,"Chip Thick Film Resistor,0.0625W,33000oh",30000,0,10000,202302
EMS02Q20000901HWA0004K,9660001540/00240,2/2/2023,1/24/2023,Reschedule in,-9,07091631-001,"ChipThickFilmResistor,0.1W,40200ohm,",5000,0,1000,202302
EMS02Q20000901HWA0004K,9660001540/00230,2/2/2023,1/24/2023,Reschedule in,-9,07091611-001,"Chip Thick Film Resistor,0.0625W,51000oh",70000,0,10000,202302
EMS02Q20000901HWA0004K,9660001540/00220,2/2/2023,1/24/2023,Reschedule in,-9,07091594-001,"Chip Thick Film Resistor,0.0625W,75000oh",24000,0,2000,202302
EMS02Q20000901HWA0004K,9660001540/00210,2/2/2023,1/24/2023,Reschedule in,-9,07091579-001,"Chip Thick Film Resistor,0.1W,120000ohm,",50000,0,5000,202302
EMS02Q20000901HWA0004K,9660001540/00250,2/2/2023,1/24/2023,Reschedule in,-9,07091646-001,"Chip Thick Film Resistor,0.0625W,4700ohm",375000,0,1000,202302
EMS02Q20000901HWA0004K,9660001540/00300,2/2/2023,1/24/2023,Reschedule in,-9,07091698-001,"Chip Thick Film Resistor,0.0625W,7500ohm",25000,0,1000,202302
EMS02Q20000901HWA0004K,9660001540/00290,2/2/2023,1/24/2023,Reschedule in,-9,07091676-001,"ChipThickFilmResistor,0.0625W,24000o",18000,0,2000,202302
EMS02Q20000901HWA0004K,9660001540/00280,2/2/2023,1/24/2023,Reschedule in,-9,07091675-001,"ChipThickFilmResistor,0.0625W,5110oh",30000,0,10000,202302
EMS02Q20000901HWA0004K,9660001540/00270,2/2/2023,1/24/2023,Reschedule in,-9,07091667-001,"Chip Thick Film Resistor,0.0625W,30000oh",50000,0,10000,202302
EMS02Q20000901HWA0004K,9660001540/00260,2/2/2023,1/24/2023,Reschedule in,-9,07091653-001,"Chip Thick Film Resistor,0.0625W,33000oh",30000,0,10000,202302
EMS02Q20000901HWA0004K,9660001540/01310,2/2/2023,1/24/2023,Reschedule in,-9,07091631-001,"ChipThickFilmResistor,0.1W,40200ohm,",45000,0,1000,202302
EMS02Q20000901HWA0004K,9660001540/01320,2/2/2023,1/24/2023,Reschedule in,-9,07091676-001,"ChipThickFilmResistor,0.0625W,24000o",6000,0,2000,202302
EMS02Q20000900HWA0013K,9660001539/00200,1/25/2023,1/24/2023,Reschedule in,-1,07091578-001,"Chip Thick Film Resistor,0.0625W,33ohm,+",240000,0,1000,202302
EMS02Q20000900HWA0013K,9660001539/00190,1/25/2023,1/24/2023,Reschedule in,-1,07091577-001,"Chip Thick Film Resistor,0.0625W,121000o",120000,0,10000,202302
EMS02Q20000900HWA0013K,9660001539/00180,1/25/2023,1/24/2023,Reschedule in,-1,07091555-001,"Chip Thick Film Resistor,0.125W,20ohm,+/",60000,0,5000,202302
EMS02Q20000900HWA0013K,9660001539/00110,1/25/2023,1/24/2023,Reschedule in,-1,07091472-001,"Chip Thick Film Resistor,0.1W,1ohm,+/-1%",60000,0,1000,202302
EMS02Q20000900HWA0013K,9660001539/00170,1/25/2023,1/24/2023,Reschedule in,-1,07091545-001,"ChipThickFilmResistor,0.0625W,15ohm,""",30000,0,10000,202302
EMS02Q20000900HWA0013K,9660001539/00160,1/25/2023,1/24/2023,Reschedule in,-1,07091529-001,"Chip Thick Film Resistor,0.0625W,2000ohm",30000,0,1000,202302
EMS02Q20000900HWA0013K,9660001539/00150,1/25/2023,1/24/2023,Reschedule in,-1,07091500-001,"Chip Thick Film Resistor,0.0625W,10ohm,+",180000,0,1000,202302
EMS02Q20000900HWA0013K,9660001539/00140,1/25/2023,1/24/2023,Reschedule in,-1,07091494-001,"Chip Thick Film Resistor,0.25W,1000000oh",15000,0,5000,202302
EMS02Q20000900HWA0013K,9660001539/00130,1/25/2023,1/24/2023,Reschedule in,-1,07091486-001,"ChipThickFilmResistor,0.1W,0ohm,50mO",200000,0,5000,202302
EMS02Q20000900HWA0013K,9660001539/00120,1/25/2023,1/24/2023,Reschedule in,-1,07091482-001,"Chip Thick Film Resistor,0.125W,0ohm,les",150000,0,5000,202302
